observation_year,policy_id,age,term,currency_gbp,currency_non_gbp,equity,property,bonds,cash,sum_assured,premium,weight,gender,smoker_status,product_type,issue_year,distribution_channel,region,policy_status,event_type,exit_year,payment_method,annual_income_band,policy_duration,missed_payments_last_12m,customer_tenure,fund_value
2026,POL000377,67,24,369252.9456883066,73918.05431169341,88048.47119486198,29843.567545384674,296645.26400970336,28633.69725004997,443171,17014.47,1.0,Male,Non-Smoker,Whole Life,2009,IFA,North,ACTIVE,,,Direct Debit,40k-60k,18,2,18,238080.76
2026,POL000382,79,37,176056.7773388434,12077.222661156586,23014.225464250554,5820.764097543792,149011.8861986753,10287.124239530385,188134,4731.3,1.0,Female,Non-Smoker,Term,1999,Aggregator,South,ACTIVE,,,Direct Debit,40k-60k,28,0,28,0.0
2026,POL000388,97,36,193696.4098403898,5509.590159610205,32194.524574005627,36556.85330594365,128447.46072637543,2007.1613936752838,199206,2758.43,1.0,Female,Non-Smoker,Endowment,1992,IFA,South,ACTIVE,,,Direct Debit,20k-40k,35,0,35,30816.62
2026,POL000391,80,35,2437043.6502635824,318490.34973641764,530168.8698717048,165172.47541669893,1733590.2439731131,326602.4107384831,2755534,40940.09,1.0,Male,Non-Smoker,Term,1994,Direct,South,ACTIVE,,,Direct Debit,100k+,33,0,33,0.0
2026,POL000394,74,36,175050.21592628886,40296.78407371114,41019.95878940388,16920.678364908752,141114.41454228677,16291.948303400597,215347,3580.81,1.0,Female,Non-Smoker,Term,2003,IFA,North,ACTIVE,,,Direct Debit,20k-40k,24,0,24,0.0
2026,POL000395,60,39,435916.4499337326,51366.55006626737,129416.3992835956,2203.387578837909,314514.50767187757,41148.705465688894,487283,13911.86,1.0,Female,Non-Smoker,Term,1992,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,35,0,35,0.0
2026,POL000398,72,28,429868.9995434549,14902.000456545094,25099.539564278315,41881.288058184786,371196.79780126474,6593.374576272152,444771,10988.56,1.0,Female,Non-Smoker,Term,2002,IFA,London,ACTIVE,,,Direct Debit,60k-100k,25,0,25,0.0
2026,POL000404,74,37,40355.6801811634,1152.3198188366005,3466.738310139902,8527.615366531634,20092.147185295373,9421.49913803309,41508,806.27,1.0,Female,Non-Smoker,Term,1995,Direct,London,ACTIVE,,,Direct Debit,<20k,32,3,32,0.0
2026,POL000408,55,39,139333.74383671337,8444.256163286627,27202.551852610562,6739.425542247065,72400.38136234392,41435.64124279846,147778,4803.92,1.0,Female,Smoker,Term,1993,Direct,North,ACTIVE,,,Direct Debit,<20k,34,0,34,0.0
2026,POL000410,53,29,185833.27719817543,4823.722801824566,9481.111149449183,81283.10964382837,95774.05356929968,4118.725637422758,190657,5958.79,1.0,Female,Non-Smoker,Whole Life,2016,IFA,North,ACTIVE,,,Direct Debit,20k-40k,11,0,11,64845.87
2026,POL000411,54,35,192952.6312565667,10358.368743433297,21838.27886188359,3042.99761780975,163776.50179100316,14653.221729303506,203311,4352.02,1.0,Female,Non-Smoker,Whole Life,2005,IFA,South,ACTIVE,,,Direct Debit,40k-60k,22,0,22,45580.93
2026,POL000414,48,21,97399.29339795209,4153.706602047911,32520.923734385517,1541.600191132456,54489.392850374454,13001.08322410757,101553,1460.15,1.0,Female,Non-Smoker,Term,2009,Direct,South,ACTIVE,,,Direct Debit,20k-40k,18,1,18,0.0
2026,POL000415,61,28,317289.5184897777,39998.48151022231,88157.93940672836,70653.03038320698,189634.00329601218,8843.02691405249,357288,9671.32,1.0,Male,Non-Smoker,Term,2016,IFA,North,ACTIVE,,,Direct Debit,40k-60k,11,0,11,0.0
2026,POL000421,74,35,117988.60017862268,15394.399821377316,16276.014886609162,914.0769916124436,104141.04221004814,12051.86591173026,133383,4684.87,1.0,Female,Non-Smoker,Whole Life,1998,IFA,Wales,ACTIVE,,,Direct Debit,<20k,29,0,29,56185.34
2026,POL000423,73,38,39271.9884127685,6881.0115872315,16119.212971759622,7461.901953763724,20724.540024898954,1847.3450495776997,46153,1758.14,1.0,Female,Non-Smoker,Whole Life,1991,IFA,Scotland,ACTIVE,,,Direct Debit,<20k,36,0,36,23352.5
2026,POL000427,70,32,216966.23982779242,10060.760172207578,19284.757285054235,13249.951282417298,155002.98348916706,39489.307943361404,227027,4603.92,1.0,Female,Non-Smoker,Endowment,2007,IFA,London,ACTIVE,,,Credit Card,20k-40k,20,0,20,53529.57
2026,POL000432,90,32,477632.06016652676,86546.93983347324,31689.569079865883,21469.692302709227,490604.33644572546,20415.40217169939,564179,15938.34,1.0,Male,Non-Smoker,Term,2001,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,26,0,26,0.0
2026,POL000433,83,26,2364862.420131469,101327.57986853085,393217.0612772894,234894.9044185093,1158974.9346172684,679103.099686933,2466190,37564.48,1.0,Female,Non-Smoker,Endowment,2002,Direct,Wales,ACTIVE,,,Direct Debit,100k+,25,0,25,470588.51
2026,POL000434,84,32,148596.4356947299,2869.5643052700907,17763.66956432735,31464.89876233965,101129.8069007412,1107.6247725918074,151466,2587.98,1.0,Female,Non-Smoker,Endowment,2000,IFA,Wales,ACTIVE,,,Credit Card,40k-60k,27,0,27,30288.89
2026,POL000435,58,38,154011.89391209165,20944.106087908352,70143.77511273223,7104.715535908975,90112.99392765455,7594.515423704244,174956,4842.25,1.0,Female,Smoker,Endowment,2000,IFA,North,ACTIVE,,,Bank Transfer,20k-40k,27,0,27,40188.49
2026,POL000436,42,35,177017.92012020005,19118.079879799945,8202.208069223592,17726.50693888191,157941.17172884566,12266.113263048843,196136,6200.2,1.0,Male,Non-Smoker,Term,2008,IFA,Midlands,ACTIVE,,,Bank Transfer,20k-40k,19,0,19,0.0
2026,POL000443,68,39,151981.13122190005,22800.868778099946,42968.212934935334,12361.189015592217,113218.50965402374,6234.088395448693,174782,5536.37,1.0,Female,Smoker,Term,2004,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,23,0,23,0.0
2026,POL000444,78,37,207933.96654364758,6071.033456352423,50514.134204523485,10869.981195439568,114501.30535402572,38119.57924601123,214005,8259.66,1.0,Female,Non-Smoker,Whole Life,2005,Direct,London,ACTIVE,,,Credit Card,20k-40k,22,0,22,70397.98
2026,POL000447,55,19,155699.27455586928,13927.725444130716,50214.858922899024,4171.985493876277,102342.68121243909,12897.47437078561,169627,6544.31,1.0,Male,Non-Smoker,Term,2015,Aggregator,North,ACTIVE,,,Direct Debit,40k-60k,12,0,12,0.0
2026,POL000452,47,23,1468237.3696812096,299259.63031879044,53923.93917395245,224068.79125120494,1322871.7549083992,166632.51466644346,1767497,59705.26,1.0,Male,Non-Smoker,Term,2011,IFA,London,ACTIVE,,,Direct Debit,100k+,16,0,16,0.0
2026,POL000456,56,38,385447.8202636926,85073.17973630741,22856.095847186614,61216.29779090378,323091.30056280957,63357.305799100024,470521,17380.62,1.0,Male,Non-Smoker,Term,2001,Aggregator,Wales,ACTIVE,,,Direct Debit,60k-100k,26,0,26,0.0
2026,POL000460,72,35,375039.6278766038,59196.3721233962,43205.47349384653,10124.99798477262,377217.43817512627,3688.090346254583,434236,12766.1,1.0,Male,Non-Smoker,Term,1997,Direct,Midlands,ACTIVE,,,Direct Debit,40k-60k,30,0,30,0.0
2026,POL000461,85,36,90169.40963792418,6468.590362075818,17861.866528099716,1308.5184576229015,73439.49136525959,4028.1236490177835,96638,3325.31,1.0,Male,Non-Smoker,Whole Life,2001,IFA,South,ACTIVE,,,Direct Debit,20k-40k,26,0,26,47505.89
2026,POL000463,65,36,280121.6897321038,10467.310267896217,60429.2524476117,1567.9280819946175,197552.55050279383,31039.26896759984,290589,4618.45,1.0,Female,Non-Smoker,Term,1992,Direct,Midlands,ACTIVE,,,Direct Debit,20k-40k,35,1,35,0.0
2026,POL000466,53,29,411331.7108878494,14987.28911215061,92639.94836501632,23894.058296538904,306129.03685809276,3655.9564803520334,426319,15257.78,1.0,Male,Non-Smoker,Whole Life,1999,IFA,North,ACTIVE,,,Direct Debit,40k-60k,28,0,28,180388.79
2026,POL000468,60,39,404396.86806908937,17620.131930910633,69123.4644888027,43995.50396135477,191616.015078058,117282.0164717845,422017,15720.58,1.0,Male,Non-Smoker,Whole Life,1991,Direct,Midlands,ACTIVE,,,Direct Debit,40k-60k,36,0,36,150807.55
2026,POL000471,46,32,300117.99230060243,22498.007699397567,26161.590077275872,26647.31111764232,211917.8199378746,57889.278867207206,322616,5652.75,1.0,Female,Non-Smoker,Term,2005,IFA,North,ACTIVE,,,Credit Card,60k-100k,22,2,22,0.0
2026,POL000483,54,31,97704.37113165298,8400.62886834702,25305.41670432656,1870.5015649309487,66491.7724529727,12437.30927776979,106105,1635.2,1.0,Male,Non-Smoker,Term,2000,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,27,0,27,0.0
2026,POL000498,40,25,127946.21485701691,13331.785142983092,37031.88528687817,19629.51805255627,82307.92725555194,2308.669405013614,141278,5047.2,1.0,Male,Non-Smoker,Term,2011,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,16,0,16,0.0
2026,POL000501,53,39,285457.8818261546,14598.118173845403,66901.3594094796,54181.93127732411,174358.43186678324,4614.277446413063,300056,8275.35,1.0,Female,Non-Smoker,Term,2005,Direct,North,ACTIVE,,,Bank Transfer,40k-60k,22,0,22,0.0
2026,POL000502,49,35,67064.37156351571,27991.628436484287,5581.797620246152,22094.67523554617,50475.6417907824,16903.885353425278,95056,3024.73,1.0,Female,Non-Smoker,Term,2004,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,23,1,23,0.0
2026,POL000503,77,34,150980.89251628172,6282.107483718282,60436.70295066286,6962.117379963439,88715.96998949542,1148.2096798782732,157263,2735.54,1.0,Male,Non-Smoker,Endowment,2007,IFA,Wales,ACTIVE,,,Direct Debit,20k-40k,20,0,20,26752.55
2026,POL000504,45,25,210570.2072167734,25469.792783226614,59499.18067765326,49023.00230208625,117558.16157814847,9959.655442112024,236040,4198.03,1.0,Female,Non-Smoker,Whole Life,2010,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,17,0,17,55591.08
2026,POL000514,78,35,148437.6083290458,33033.39167095421,29690.5336743855,11549.15505060234,138504.78583222814,1726.5254427840118,181471,4748.07,1.0,Male,Non-Smoker,Endowment,1998,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,29,0,29,48130.87
2026,POL000516,73,36,395857.53044707834,10453.469552921655,37553.29659004205,26022.627419584667,334528.43317888456,8206.64281148871,406311,15601.65,1.0,Male,Non-Smoker,Term,1994,Direct,Wales,ACTIVE,,,Direct Debit,60k-100k,33,1,33,0.0
2026,POL000521,75,35,236267.46660982227,8533.533390177734,11240.138225216058,32417.536191232524,188828.26036423916,12315.065219312237,244801,9346.9,1.0,Female,Non-Smoker,Whole Life,2015,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,12,0,12,92712.23
2026,POL000525,54,19,291937.1322539368,39851.86774606322,24977.585216275937,42457.40619529785,250411.38683061115,13942.621757815068,331789,7730.05,1.0,Male,Non-Smoker,Endowment,2016,Aggregator,Scotland,ACTIVE,,,Credit Card,40k-60k,11,0,11,80912.82
2026,POL000527,47,32,151636.30262638847,19730.697373611532,44829.264121930246,9357.667574611989,107330.59707399788,9849.471229459887,171367,5114.39,1.0,Male,Non-Smoker,Term,2007,Direct,North,ACTIVE,,,Direct Debit,20k-40k,20,0,20,0.0
2026,POL000529,41,20,129199.71396031225,14380.286039687751,23471.59236997959,19385.00111289444,87979.69824588555,12743.708271240408,143580,4003.3,1.0,Female,Non-Smoker,Term,2014,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,13,0,13,0.0
2026,POL000535,49,38,168973.44663494776,24910.55336505224,37078.076413105766,26775.632747982425,124850.9398388797,5179.351000032111,193884,4870.1,1.0,Male,Non-Smoker,Endowment,2009,IFA,London,ACTIVE,,,Direct Debit,20k-40k,18,0,18,50674.45
2026,POL000536,50,32,249733.95524036785,12912.044759632146,24659.5777037979,60713.67607260014,171961.42498092377,5311.321242678212,262646,6668.2,1.0,Female,Non-Smoker,Term,2000,IFA,South,ACTIVE,,,Direct Debit,20k-40k,27,2,27,0.0
2026,POL000541,59,31,79796.5892121276,1166.4107878724026,1841.938347651703,119.22105416860184,70814.6290059201,8187.211592259599,80963,1765.69,1.0,Male,Non-Smoker,Whole Life,2007,IFA,Wales,ACTIVE,,,Direct Debit,<20k,20,0,20,17124.97
2026,POL000542,66,21,148413.10125555124,7277.8987444487575,8891.45027954136,20949.395307759743,124721.56842101415,1128.5859916847403,155691,6165.18,1.0,Male,Non-Smoker,Term,2016,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,11,0,11,0.0
2026,POL000554,61,27,468269.9241820211,29016.075817978883,51344.866491013745,7792.47404657361,373206.4093506203,64942.25011179235,497286,18345.4,1.0,Female,Non-Smoker,Endowment,2013,IFA,North,ACTIVE,,,Direct Debit,60k-100k,14,0,14,198642.37
2026,POL000558,47,37,167718.01086431593,4345.989135684067,38215.006468943655,13540.25541822201,118009.35761329837,2299.3804995359533,172064,5623.67,1.0,Male,Non-Smoker,Term,2003,IFA,Wales,ACTIVE,,,Direct Debit,20k-40k,24,0,24,0.0
2026,POL000563,49,33,149884.3677620708,3109.6322379292105,26905.39076287985,17455.86993760298,104076.46404598007,4556.275253537096,152994,5618.26,1.0,Male,Smoker,Term,1999,IFA,North,ACTIVE,,,Direct Debit,20k-40k,28,0,28,0.0
2026,POL000564,92,36,79436.75257961475,8851.247420385247,7568.770376147539,3061.105537226091,53260.35290232905,24397.771184297322,88288,2758.21,1.0,Male,Smoker,Term,1993,IFA,Scotland,ACTIVE,,,Bank Transfer,<20k,34,2,34,0.0
2026,POL000566,54,38,144984.47081150702,29412.529188492976,25291.982288640887,32561.29491838937,111268.25821749473,5275.464575475009,174397,3195.77,1.0,Male,Non-Smoker,Term,1999,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,28,0,28,0.0
2026,POL000571,71,24,214580.2163148876,17054.7836851124,41461.08490691016,863.6866293103118,184655.75921348386,4654.4692502956605,231635,6913.16,1.0,Female,Non-Smoker,Term,2013,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,14,0,14,0.0
2026,POL000572,73,29,806132.3965285816,88242.60347141838,49369.49057913564,166390.9601203974,635868.340119824,42746.20918064297,894375,18729.76,1.0,Male,Non-Smoker,Whole Life,2012,Aggregator,Wales,ACTIVE,,,Direct Debit,100k+,15,0,15,238361.97
2026,POL000575,39,26,119940.94250516868,2838.057494831315,10636.755768831328,7899.853681800381,64284.91660122071,39957.473948147584,122779,3383.65,1.0,Male,Smoker,Term,2017,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,10,0,10,0.0
2026,POL000579,77,32,458008.3347986254,3891.6652013746207,32739.723285413445,42545.0212774031,342686.5352832605,43928.72015392291,461900,12992.11,1.0,Female,Non-Smoker,Term,2000,Direct,Wales,ACTIVE,,,Direct Debit,40k-60k,27,0,27,0.0
2026,POL000587,44,26,78529.7132894963,25400.2867105037,7720.628453851628,1019.0435132611832,88854.89670276747,6335.431330119711,103930,2120.14,1.0,Female,Non-Smoker,Endowment,2009,IFA,North,ACTIVE,,,Direct Debit,20k-40k,18,0,18,19424.96
2026,POL000588,76,35,118294.77852077353,7213.221479226471,8476.324142561716,6909.792983041326,91438.48738907001,18683.395485326953,125508,2704.11,1.0,Male,Non-Smoker,Term,2006,Direct,South,ACTIVE,,,Direct Debit,20k-40k,21,0,21,0.0
2026,POL000596,69,29,863254.8965462341,18837.103453765856,58191.563521467295,30447.453318010335,750353.0991339994,43099.88402652298,882092,18141.55,1.0,Male,Smoker,Endowment,2002,IFA,Wales,ACTIVE,,,Direct Debit,60k-100k,25,0,25,157134.81
2026,POL000601,74,16,622620.1070690731,145830.89293092687,80099.85744427935,51417.34921697658,590934.733750966,45999.05958777806,768451,22809.06,1.0,Female,Non-Smoker,Term,2014,Direct,Wales,ACTIVE,,,Direct Debit,60k-100k,13,1,13,0.0
2026,POL000604,84,38,244334.96297854927,8795.037021450727,49605.6588173838,843.7327940780652,183826.77489218485,18853.83349635327,253130,5233.34,1.0,Male,Non-Smoker,Term,1995,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,32,0,32,0.0
2026,POL000608,61,22,166103.48022555758,4231.519774442422,14927.476092590616,1461.4776591685866,135015.80685631366,18930.23939192714,170335,2743.08,1.0,Male,Non-Smoker,Whole Life,2008,Direct,South,ACTIVE,,,Direct Debit,20k-40k,19,0,19,29830.68
2026,POL000609,48,19,1473661.735880717,264276.26411928306,536154.9118099995,109111.48708340297,860187.8119147939,232483.78919180366,1737938,47519.7,1.0,Female,Smoker,Term,2011,IFA,South,ACTIVE,,,Direct Debit,100k+,16,0,16,0.0
2026,POL000612,76,35,159228.38802735988,19914.611972640123,27027.040378277426,6620.2568939120465,92203.96654255259,53291.73618525795,179143,6641.86,1.0,Female,Non-Smoker,Endowment,2001,IFA,Scotland,ACTIVE,,,Bank Transfer,20k-40k,26,0,26,63932.3
2026,POL000619,38,17,294058.5286225972,21219.471377402777,42386.076941971914,3946.0826536374666,221687.43615291396,47258.40425147669,315278,5987.28,1.0,Female,Smoker,Term,2011,Aggregator,North,ACTIVE,,,Direct Debit,40k-60k,16,0,16,0.0
2026,POL000625,76,37,817908.9774462398,31399.02255376021,113339.94577143468,6780.549173491392,719587.8337425215,9599.671312552411,849308,21930.22,1.0,Female,Non-Smoker,Endowment,1997,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,30,1,30,213813.41
2026,POL000631,63,37,183383.32490651213,17220.675093487866,62502.24677512455,33541.518698771586,90448.51713497711,14111.71739112676,200604,6773.9,1.0,Male,Non-Smoker,Term,1998,IFA,South,ACTIVE,,,Direct Debit,20k-40k,29,0,29,0.0
2026,POL000634,49,31,423409.371009334,26832.62899066601,73675.59419230788,10108.682488516219,282189.92988048337,84267.79343869252,450242,14106.42,1.0,Female,Smoker,Term,2007,Aggregator,North,ACTIVE,,,Direct Debit,40k-60k,20,0,20,0.0
2026,POL000635,54,35,270895.73204425,22634.267955749994,21560.850700301966,10965.997920125079,246579.91675658643,14423.234622986492,293530,4386.03,1.0,Male,Non-Smoker,Term,2000,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,27,2,27,0.0
2026,POL000638,62,20,203499.16157786833,3127.8384221316664,49107.55156024637,5899.620599868858,129263.37489372793,22356.45294615683,206627,3296.91,1.0,Female,Non-Smoker,Term,2008,IFA,South,ACTIVE,,,Bank Transfer,20k-40k,19,1,19,0.0
2026,POL000645,71,23,227814.99149375682,26477.008506243175,97698.581394316,5666.373428019476,135739.48540579734,15187.559771867207,254292,10079.9,1.0,Female,Non-Smoker,Endowment,2005,IFA,Scotland,ACTIVE,,,Direct Debit,40k-60k,22,0,22,111694.38
2026,POL000647,88,30,659214.7128068415,53936.287193158525,29852.424269552663,42589.91810284425,618723.8100924157,21984.84753518738,713151,24194.0,1.0,Female,Non-Smoker,Term,1998,IFA,London,ACTIVE,,,Bank Transfer,60k-100k,29,0,29,0.0
2026,POL000650,86,37,357124.6933576084,110587.3066423916,120338.06296096672,7416.274736599471,292690.2600504099,47267.40225202392,467712,17457.06,1.0,Female,Non-Smoker,Term,1994,Direct,Scotland,ACTIVE,,,Direct Debit,40k-60k,33,0,33,0.0
2026,POL000652,54,39,261070.46548728854,11690.534512711456,21272.92435497082,2768.351503588582,243061.29484425116,5658.429297189461,272761,4052.11,1.0,Male,Non-Smoker,Term,1995,Direct,London,ACTIVE,,,Direct Debit,40k-60k,32,0,32,0.0
2026,POL000657,68,29,211055.59114814474,6244.40885185526,29081.756323655667,1447.2574371201697,186719.1233368772,51.86290234696935,217300,8573.3,1.0,Female,Non-Smoker,Term,1999,Direct,Wales,ACTIVE,,,Direct Debit,40k-60k,28,1,28,0.0
2026,POL000659,57,38,291979.8120751317,3586.187924868311,56615.90597382678,16566.532277285598,217411.26195705426,4972.299791833386,295566,11270.98,1.0,Male,Non-Smoker,Whole Life,2016,Aggregator,Midlands,ACTIVE,,,Direct Debit,20k-40k,11,0,11,111787.74
2026,POL000663,38,36,196763.49578740887,5226.504212591128,5694.076521016784,8550.925473624771,184703.70635045908,3041.291654899367,201990,3337.52,1.0,Male,Non-Smoker,Term,2014,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,13,0,13,0.0
2026,POL000665,61,38,576301.4798437553,67384.52015624475,71914.98445987944,50920.17122488294,430428.98956914415,90421.85474609345,643686,9731.58,1.0,Male,Non-Smoker,Whole Life,2008,IFA,Wales,ACTIVE,,,Credit Card,60k-100k,19,3,19,103796.65
2026,POL000666,53,31,69427.28422640635,9557.715773593649,9675.33507100643,22392.51875774341,22967.227951652018,23949.918219598145,78985,2870.22,1.0,Female,Non-Smoker,Term,2003,IFA,London,ACTIVE,,,Direct Debit,20k-40k,24,1,24,0.0
2026,POL000672,83,34,127755.61091461824,7404.3890853817575,3116.4331017834497,7968.155483407118,123752.19000943663,323.2214053728094,135160,4467.61,1.0,Male,Non-Smoker,Whole Life,2002,Aggregator,Wales,ACTIVE,,,Direct Debit,<20k,25,1,25,53916.3
2026,POL000673,57,20,103921.5834345372,19996.4165654628,17702.549628624794,11351.541891785944,67107.52634681138,27756.38213277787,123918,4556.29,1.0,Male,Non-Smoker,Whole Life,2015,Aggregator,London,ACTIVE,,,Direct Debit,<20k,12,7,12,55146.86
2026,POL000675,41,38,104225.21036769805,5207.789632301952,14190.026235663418,2786.1109456522145,84863.695135264,7593.167683420368,109433,1546.86,1.0,Male,Non-Smoker,Whole Life,2006,Direct,Wales,ACTIVE,,,Credit Card,<20k,21,0,21,12548.67
2026,POL000676,56,13,153010.6661213317,5786.333878668287,33532.934172984606,2777.6989655357193,113435.97401075192,9050.39285072776,158797,2795.0,1.0,Female,Non-Smoker,Term,2015,IFA,North,ACTIVE,,,Direct Debit,20k-40k,12,0,12,0.0
